,AccountId,amount_min,amount_max,amount_mean,start_year,latest_year,first_month,avg_month,latest_month,amount_total,non_zero_counts,this_year_non_zero_counts,this_year_amount_total,this_year_amount_mean,prev_year_non_zero_counts,prev_year_amount_total,prev_year_amount_mean,account_age,dormancy_years,average_total_donation,average_time_between_donation,amount_total_percentiles,non_zero_counts_percentiles,dormancy_years_percentiles,persona,group
451,aQdeqJEOknOOLDFzoRhiWnhRNlgDaVovyUrOEXNR,32879.51,32879.51,32879.51,2021,2021,2,2.0,2,32879.51,1,,,,,,,4,4,8219.8775,0.25,0.289532293986637,0.4510022271714922,0.7065701559020044,Beth,Blue
452,aQnZhtpfgvEZRrgmdqTglttsyUyNXgLiUtGXsHmB,75125.37,75125.37,75125.37,2025,2025,4,4.0,4,75125.37,1,,,,,,,0,0,inf,inf,0.7071269487750557,0.4510022271714922,0.10523385300668152,Ryan,Red
453,aRbyjPsmPkNIwgEatRPOehBFtTOqmBMGYhSLtgAI,11606.05,11606.05,11606.05,2021,2021,5,5.0,5,11606.05,1,,,,,,,4,4,2901.5125,0.25,0.09910913140311804,0.4510022271714922,0.7065701559020044,Beth,Blue
454,aSVwxsSCwEehEZgrDDhDlGgUsyFOGDtitVEgsvfO,85075.89,98184.37,91630.13,2022,2025,1,2.0,3,183260.26,2,,,,,,,3,0,61086.753333333334,0.6666666666666666,0.9910913140311804,0.9454342984409799,0.10523385300668152,Gary,Gold
455,aaJOwNzAILvzwGLKSSaeBxPAMmXynbXcYUjTKrCq,88904.61,88904.61,88904.61,2020,2020,6,6.0,6,88904.61,1,,,,,,,5,5,17780.922,0.2,0.8329621380846325,0.4510022271714922,0.839086859688196,Beth,Blue
456,abaIxXMQklgzaMNiSHiGksHLSESkluVuuJZVbFhI,6160.27,6160.27,6160.27,2026,2026,2,2.0,2,6160.27,1,,,,,,,-1,-1,-6160.27,-1.0,0.04788418708240535,0.4510022271714922,0.013363028953229399,Ryan,Red
457,afyPHAbYHyjbWlfXpkYKIvGnnJnxnPHObuHwhXkI,8982.61,8982.61,8982.61,2024,2024,5,5.0,5,8982.61,1,1.0,8982.61,8982.61,,,,1,1,8982.61,1.0,0.07126948775055679,0.4510022271714922,0.26447661469933187,Ryan,Red
458,ahGurgZWqumpwCuFCcDWucUamjQyrIrCoQubPFEF,43742.17,43742.17,43742.17,2021,2021,9,9.0,9,43742.17,1,,,,,,,4,4,10935.5425,0.25,0.3975501113585746,0.4510022271714922,0.7065701559020044,Beth,Blue
459,akFOTyCgvENfYVHVwuBAsBGdtFBhLMvSwHksaXVM,36746.19,36746.19,36746.19,2024,2024,3,3.0,3,36746.19,1,1.0,36746.19,36746.19,,,,1,1,36746.19,1.0,0.3285077951002227,0.4510022271714922,0.26447661469933187,Ryan,Red
460,alIKUmCuEfmGbnklunUTUnzcxCVSkXdSNFBwHKPB,2309.89,2309.89,2309.89,2019,2019,4,4.0,4,2309.89,1,,,,,,,6,6,384.9816666666666,0.16666666666666666,0.022271714922048998,0.4510022271714922,0.9548997772828508,Beth,Blue
461,amVUTsCPLmSfdIRXsKdoAUPaIHpCCWfYaVyZnFge,39624.67,43969.01,41796.84,2019,2023,2,7.0,12,83593.68,2,,,,1.0,43969.01,43969.01,6,2,13932.279999999999,0.3333333333333333,0.7951002227171492,0.9454342984409799,0.41648106904231624,Gary,Gold
462,anzuSxknnwwufTPNmNmeIjfpvhxektXjXJAVLRvO,40373.94,40373.94,40373.94,2020,2020,2,2.0,2,40373.94,1,,,,,,,5,5,8074.7880000000005,0.2,0.36525612472160357,0.4510022271714922,0.839086859688196,Beth,Blue
463,axANYQhuvBClaXHyxgZUZkVgYFdJhMfPAszSeRBx,71162.97,71162.97,71162.97,2020,2020,4,4.0,4,71162.97,1,,,,,,,5,5,14232.594000000001,0.2,0.6648106904231625,0.4510022271714922,0.839086859688196,Beth,Blue
464,azVPySaNlFVSTbruWXgaRkJgLqqQDcFyTNOdJVfM,4708.05,4708.05,4708.05,2024,2024,8,8.0,8,4708.05,1,1.0,4708.05,4708.05,,,,1,1,4708.05,1.0,0.0378619153674833,0.4510022271714922,0.26447661469933187,Ryan,Red
465,azyzZbRajpTMiOXZBydrFjxPGBQYyASgJunfWrox,60329.92,60329.92,60329.92,2020,2020,7,7.0,7,60329.92,1,,,,,,,5,5,12065.984,0.2,0.5567928730512249,0.4510022271714922,0.839086859688196,Beth,Blue
466,bADAOeXEBimpQgZWuLITKoqEopeGRotrENPuPAXN,29923.59,29923.59,29923.59,2022,2022,10,10.0,10,29923.59,1,,,,,,,3,3,9974.53,0.3333333333333333,0.2516703786191537,0.4510022271714922,0.5662583518930958,Beth,Blue
467,bCEBKnDWUXwFTLdPHgBdmvoLMzhgsIRZHxHdPRtV,21783.23,21783.23,21783.23,2021,2021,5,5.0,5,21783.23,1,,,,,,,4,4,5445.8075,0.25,0.17928730512249444,0.4510022271714922,0.7065701559020044,Beth,Blue
468,bINkVkZhEkFEiMXdaeapwsSgtlAWxNRSYyWxiUtv,14062.96,14062.96,14062.96,2023,2023,12,12.0,12,14062.96,1,,,,1.0,14062.96,14062.96,2,2,7031.48,0.5,0.11804008908685969,0.4510022271714922,0.41648106904231624,Ryan,Red
469,bITgvcMZxkuDJDWhUTYLHZjVhPJlqorbXhhWUZro,20889.88,20889.88,20889.88,2023,2023,8,8.0,8,20889.88,1,,,,1.0,20889.88,20889.88,2,2,10444.94,0.5,0.17037861915367483,0.4510022271714922,0.41648106904231624,Ryan,Red
470,bNbkxesrqGLKXGeTkIdFdXwXuBCllXSVIdSGNDSJ,42718.7,42718.7,42718.7,2019,2019,8,8.0,8,42718.7,1,,,,,,,6,6,7119.783333333333,0.16666666666666666,0.38530066815144765,0.4510022271714922,0.9548997772828508,Beth,Blue
471,bOlmxAjiKwdxglNYALUKTNbyJVDCsEDtRJGjlRoY,33614.32,98319.93,65967.125,2023,2024,3,4.0,5,131934.25,2,1.0,98319.93,98319.93,1.0,33614.32,33614.32,2,1,65967.125,1.0,0.9710467706013363,0.9454342984409799,0.26447661469933187,Gary,Gold
472,bUIijssbMYjwvTjpbLlZFymJfDsdxTsrIEINYIps,53932.35,53932.35,53932.35,2022,2022,4,4.0,4,53932.35,1,,,,,,,3,3,17977.45,0.3333333333333333,0.4955456570155902,0.4510022271714922,0.5662583518930958,Beth,Blue
473,bXepuaKGHVITscWrbMzXIvVKftifyvGrqGHkvRBP,16956.32,16956.32,16956.32,2025,2025,5,5.0,5,16956.32,1,,,,,,,0,0,inf,inf,0.13028953229398663,0.4510022271714922,0.10523385300668152,Ryan,Red
474,bYftwDQpuRurMxYjfjZokFsJszqtwtXmRZWonKhj,85289.63,85289.63,85289.63,2024,2024,1,1.0,1,85289.63,1,1.0,85289.63,85289.63,,,,1,1,85289.63,1.0,0.8084632516703786,0.4510022271714922,0.26447661469933187,Ryan,Red
475,bZyyPnHhphvxvlUWRARBAkwelxMEuTlYcGSlPQif,10175.62,10175.62,10175.62,2022,2022,12,12.0,12,10175.62,1,,,,,,,3,3,3391.8733333333334,0.3333333333333333,0.08685968819599109,0.4510022271714922,0.5662583518930958,Beth,Blue
476,bbJghNttdkKIUZxVPDCqhfocWPPytnqUomcaEZRk,50002.71,50002.71,50002.71,2024,2024,2,2.0,2,50002.71,1,1.0,50002.71,50002.71,,,,1,1,50002.71,1.0,0.45434298440979953,0.4510022271714922,0.26447661469933187,Ryan,Red
477,bckiVRQNhoxDSVHqoXMnMppWuEWlLenjHCtwygND,87226.54,87226.54,87226.54,2019,2019,6,6.0,6,87226.54,1,,,,,,,6,6,14537.756666666666,0.16666666666666666,0.8240534521158129,0.4510022271714922,0.9548997772828508,Beth,Blue
478,bdGsxAvOANAbpqryxzVdNXaQRGmMeXmzYHaEEJTf,10862.15,10862.15,10862.15,2025,2025,11,11.0,11,10862.15,1,,,,,,,0,0,inf,inf,0.09242761692650334,0.4510022271714922,0.10523385300668152,Ryan,Red
479,bonIAsBjqJUkNYyGUrNIkgcRlapuwwMJflIkOonp,52341.9,62760.12,57551.01,2022,2025,3,6.5,10,115102.02,2,,,,,,,3,0,38367.340000000004,0.6666666666666666,0.9643652561247216,0.9454342984409799,0.10523385300668152,Gary,Gold
480,bqjxTcxocfYUOyvPRUIaRjvdsBWKxqqlrqUlkCXt,52319.74,87487.9,74316.45,2021,2026,2,6.666666666666667,10,222949.35,3,,,,,,,4,-1,55737.3375,0.75,0.9988864142538976,0.9933184855233853,0.013363028953229399,Gary,Gold
481,bsAeikLcYicYpOZbGQHuaWWHWRaNDliHiDAFmtiL,66366.41,66366.41,66366.41,2022,2022,9,9.0,9,66366.41,1,,,,,,,3,3,22122.13666666667,0.3333333333333333,0.6180400890868597,0.4510022271714922,0.5662583518930958,Beth,Blue
482,buGtwAHLuncaaIypMvIeXCEtKyKgLPqpVWEMyuqb,93272.9,93272.9,93272.9,2019,2019,9,9.0,9,93272.9,1,,,,,,,6,6,15545.483333333332,0.16666666666666666,0.8663697104677061,0.4510022271714922,0.9548997772828508,Beth,Blue
483,buOBlvwoTjiMmnIukBVaaVolIPXtgaXlKEkLmPhW,35563.14,35563.14,35563.14,2020,2020,4,4.0,4,35563.14,1,,,,,,,5,5,7112.628,0.2,0.31403118040089084,0.4510022271714922,0.839086859688196,Beth,Blue
484,bvEHVZticgkCNSVbhYMINzHezyyIvNgFJLUIksCu,83013.59,83013.59,83013.59,2024,2024,10,10.0,10,83013.59,1,1.0,83013.59,83013.59,,,,1,1,83013.59,1.0,0.7884187082405345,0.4510022271714922,0.26447661469933187,Ryan,Red
485,cCkcFcgjoEelzcOhLiEfQlnYXesTZQlTrPiOLyRL,49666.31,89655.69,69661.0,2019,2022,7,7.0,7,139322.0,2,,,,,,,6,3,23220.333333333332,0.3333333333333333,0.9755011135857461,0.9454342984409799,0.5662583518930958,Peter,Purple
486,cEvNSjNhogykUcTjcBUiNQjDezmPTFhlJWWPCiRT,19601.6,19601.6,19601.6,2020,2020,7,7.0,7,19601.6,1,,,,,,,5,5,3920.3199999999997,0.2,0.1514476614699332,0.4510022271714922,0.839086859688196,Beth,Blue
487,cNJTLqLNzDtieeYANqcouQRwjZIMVYOYSYjelyGl,27216.69,27216.69,27216.69,2022,2022,4,4.0,4,27216.69,1,,,,,,,3,3,9072.23,0.3333333333333333,0.22939866369710468,0.4510022271714922,0.5662583518930958,Beth,Blue
488,cQtKcuuMPOkAWdgIUxMLlVluYFIwFryewqPfWErZ,73823.36,73823.36,73823.36,2019,2019,11,11.0,11,73823.36,1,,,,,,,6,6,12303.893333333333,0.16666666666666666,0.6915367483296214,0.4510022271714922,0.9548997772828508,Beth,Blue
489,cQzTHSDaIdAVtULwHilUyipaQtmFVVMZRvaVMIvX,1752.48,1752.48,1752.48,2022,2022,8,8.0,8,1752.48,1,,,,,,,3,3,584.16,0.3333333333333333,0.01670378619153675,0.4510022271714922,0.5662583518930958,Beth,Blue
490,cSkFDPUyAqOXNwZRVVuaXyIJWYaKlivwsPiLptfe,76795.21,76795.21,76795.21,2025,2025,1,1.0,1,76795.21,1,,,,,,,0,0,inf,inf,0.7216035634743875,0.4510022271714922,0.10523385300668152,Ryan,Red
491,cTnjOfYgxxhqCaJqVmHmXrtKmiZLMIVtlpABBXVt,47671.63,47671.63,47671.63,2023,2023,4,4.0,4,47671.63,1,,,,1.0,47671.63,47671.63,2,2,23835.815,0.5,0.4309576837416481,0.4510022271714922,0.41648106904231624,Ryan,Red
492,cUoRBBsRVsuTZegiEFWvTqKjZFjoqgDKTKUnuIlZ,32986.7,32986.7,32986.7,2021,2021,5,5.0,5,32986.7,1,,,,,,,4,4,8246.675,0.25,0.2906458797327394,0.4510022271714922,0.7065701559020044,Beth,Blue
493,cXDPFgfcInNXsVZzGWmvdqzhIbZFbarQzzksKTDu,80645.62,80645.62,80645.62,2023,2023,6,6.0,6,80645.62,1,,,,1.0,80645.62,80645.62,2,2,40322.81,0.5,0.7639198218262806,0.4510022271714922,0.41648106904231624,Ryan,Red
494,cZZGOlLNmkRQiyhURHKpwclEQqSuFpjSqgSMMScz,2119.18,2119.18,2119.18,2026,2026,1,1.0,1,2119.18,1,,,,,,,-1,-1,-2119.18,-1.0,0.021158129175946547,0.4510022271714922,0.013363028953229399,Ryan,Red
495,cblWGUdysolxgjsAIhkRVnrQpGgVaVchtLbFplFG,65951.09,65951.09,65951.09,2024,2024,9,9.0,9,65951.09,1,1.0,65951.09,65951.09,,,,1,1,65951.09,1.0,0.6135857461024499,0.4510022271714922,0.26447661469933187,Ryan,Red
496,cbvmYOGalYFyJWjJidzuQtYmLkoXCvqEBGDSunXv,98510.91,98510.91,98510.91,2022,2022,1,1.0,1,98510.91,1,,,,,,,3,3,32836.97,0.3333333333333333,0.9309576837416481,0.4510022271714922,0.5662583518930958,Beth,Blue
497,cdYIkSFXGisRJhiyQDgTbDvGnVVjOpZFPCXSvypN,79566.84,79566.84,79566.84,2023,2023,1,1.0,1,79566.84,1,,,,1.0,79566.84,79566.84,2,2,39783.42,0.5,0.755011135857461,0.4510022271714922,0.41648106904231624,Ryan,Red
498,cgNhVmLTcpkprKgjbInGdAJGdbzImFGlCzNmnUZD,98008.13,98008.13,98008.13,2025,2025,7,7.0,7,98008.13,1,,,,,,,0,0,inf,inf,0.9242761692650334,0.4510022271714922,0.10523385300668152,Ryan,Red
499,chGkTSPShrwRKjMJEkhZOsgzsqYwSxIgIOvicuqA,63287.1,63287.1,63287.1,2021,2021,6,6.0,6,63287.1,1,,,,,,,4,4,15821.775,0.25,0.5868596881959911,0.4510022271714922,0.7065701559020044,Beth,Blue
500,cnzhbGDrNQHdLUgMtHbMWxgBrRkyIHLipOATirIB,49656.3,49656.3,49656.3,2021,2021,10,10.0,10,49656.3,1,,,,,,,4,4,12414.075,0.25,0.4487750556792873,0.4510022271714922,0.7065701559020044,Beth,Blue
501,csFEyVOSoEEicEquVLKtIPwPzvSKAEoLxOmvjFZG,70243.09,72627.63,71435.36,2021,2025,7,8.5,10,142870.72,2,,,,,,,4,0,35717.68,0.5,0.9788418708240535,0.9454342984409799,0.10523385300668152,Gary,Gold
502,ctFCnbtXOLMlTQUUgREAVKHHLqfsWFtfmgVkBaGd,6544.76,6544.76,6544.76,2022,2022,7,7.0,7,6544.76,1,,,,,,,3,3,2181.5866666666666,0.3333333333333333,0.051224944320712694,0.4510022271714922,0.5662583518930958,Beth,Blue
503,ctcTAYedgBhdYixpbjbjgHcejtqHljPtCRSykuhD,19550.36,88663.36,54106.86,2020,2025,5,7.5,10,108213.72,2,,,,,,,5,0,21642.744,0.4,0.9587973273942093,0.9454342984409799,0.10523385300668152,Gary,Gold
504,cvcNkefaCuoZeQyyaTBiderURNjavEHjdQBHGEFN,95156.38,95156.38,95156.38,2023,2023,12,12.0,12,95156.38,1,,,,1.0,95156.38,95156.38,2,2,47578.19,0.5,0.8953229398663697,0.4510022271714922,0.41648106904231624,Ryan,Red
505,czmAwXbDWbEGnfZvDLjexPQsnlUXouVsGyTGjJVM,94043.16,94043.16,94043.16,2021,2021,8,8.0,8,94043.16,1,,,,,,,4,4,23510.79,0.25,0.876391982182628,0.4510022271714922,0.7065701559020044,Beth,Blue
506,dAIztRRGlvroQvsjbADDHKIwQaNZPaKmcmgGamvt,93420.23,93420.23,93420.23,2023,2023,10,10.0,10,93420.23,1,,,,1.0,93420.23,93420.23,2,2,46710.115,0.5,0.8685968819599109,0.4510022271714922,0.41648106904231624,Ryan,Red
507,dAQXmYqvZBBcWZlWBYjleUKuyPzavfhINCkDFAtt,69984.63,69984.63,69984.63,2026,2026,2,2.0,2,69984.63,1,,,,,,,-1,-1,-69984.63,-1.0,0.6536748329621381,0.4510022271714922,0.013363028953229399,Ryan,Red
508,dEkuZdlKqyeUeeTmGnmSLZMqOUcGjZnBrnjbatse,67690.13,67690.13,67690.13,2021,2021,12,12.0,12,67690.13,1,,,,,,,4,4,16922.5325,0.25,0.6291759465478842,0.4510022271714922,0.7065701559020044,Beth,Blue
509,dPddYMFfLgRtpsETsJSCeBFACooRDcfvZVsiDRck,1899.15,1899.15,1899.15,2023,2023,11,11.0,11,1899.15,1,,,,1.0,1899.15,1899.15,2,2,949.575,0.5,0.017817371937639197,0.4510022271714922,0.41648106904231624,Ryan,Red
510,dXARBzxqnqEWCIrqUlFcWoLevtBTtdwKoVIIlYIn,93346.79,93346.79,93346.79,2020,2020,6,6.0,6,93346.79,1,,,,,,,5,5,18669.358,0.2,0.8674832962138085,0.4510022271714922,0.839086859688196,Beth,Blue
511,daTTkYZDpXQPNnWubGkwholgEqpITzVnGAvonQFY,54705.06,82326.31,67945.49666666666,2023,2025,1,4.333333333333333,7,203836.49,3,1.0,54705.06,54705.06,1.0,82326.31,82326.31,2,0,101918.245,1.5,0.9955456570155902,0.9933184855233853,0.10523385300668152,Gary,Gold
512,dcHBPIuQtOMtxSjxmrDqdvkshJnjPRmcucBMxqpp,58446.58,58446.58,58446.58,2023,2023,9,9.0,9,58446.58,1,,,,1.0,58446.58,58446.58,2,2,29223.29,0.5,0.544543429844098,0.4510022271714922,0.41648106904231624,Ryan,Red
513,dgTnEJAKtGBzdSeSupwygdSwKvMcRLGLFqUFkWUZ,81459.38,81459.38,81459.38,2026,2026,1,1.0,1,81459.38,1,,,,,,,-1,-1,-81459.38,-1.0,0.7761692650334076,0.4510022271714922,0.013363028953229399,Ryan,Red
514,djouRCUMJWuuvUEECizyMBOCMZnZOPlwveZquoaT,38104.98,38104.98,38104.98,2024,2024,8,8.0,8,38104.98,1,1.0,38104.98,38104.98,,,,1,1,38104.98,1.0,0.34075723830734966,0.4510022271714922,0.26447661469933187,Ryan,Red
515,dkzNgSgUaOwFKhdijLVERXtnjSQnRUadoIlleiDp,96364.8,96364.8,96364.8,2022,2022,1,1.0,1,96364.8,1,,,,,,,3,3,32121.600000000002,0.3333333333333333,0.9042316258351893,0.4510022271714922,0.5662583518930958,Beth,Blue
516,dmGZqDJdHSEOkwXKptuJTYqUszIYFZLXFcUiSrnR,42732.48,42732.48,42732.48,2020,2020,4,4.0,4,42732.48,1,,,,,,,5,5,8546.496000000001,0.2,0.38641425389755013,0.4510022271714922,0.839086859688196,Beth,Blue
517,dnGmfMsfzuNbLdUeFZJZJTjCbKSAHOBLQFOFGbno,18226.17,18226.17,18226.17,2021,2021,12,12.0,12,18226.17,1,,,,,,,4,4,4556.5425,0.25,0.13808463251670378,0.4510022271714922,0.7065701559020044,Beth,Blue
518,dnUjhhhWbRMPStLVzhUFJutncQhsGkIcfbXUgvrz,27290.7,27290.7,27290.7,2024,2024,6,6.0,6,27290.7,1,1.0,27290.7,27290.7,,,,1,1,27290.7,1.0,0.23051224944320714,0.4510022271714922,0.26447661469933187,Ryan,Red
519,dvNMALbAHauRflHgvVLUyzDZcXGFMUNVLxbrTRFG,50388.93,50388.93,50388.93,2020,2020,1,1.0,1,50388.93,1,,,,,,,5,5,10077.786,0.2,0.4610244988864143,0.4510022271714922,0.839086859688196,Beth,Blue
520,dyvSWAVgqvFNeUabdnDXPWKaocAyfgNlsUUQvfzd,15420.12,61058.42,38239.27,2025,2025,4,6.5,9,76478.54,2,,,,,,,0,0,inf,inf,0.7171492204899778,0.9454342984409799,0.10523385300668152,Gary,Gold
521,eAwzIReCLdynVbMipLRxPsgZUeuvSrfyzwsKbxku,86531.69,86531.69,86531.69,2022,2022,9,9.0,9,86531.69,1,,,,,,,3,3,28843.896666666667,0.3333333333333333,0.8184855233853007,0.4510022271714922,0.5662583518930958,Beth,Blue
522,eBoHEWWPfwKfFXxuVHvcPpVNTuIXUzbmreEvtMjY,19760.18,19760.18,19760.18,2021,2021,6,6.0,6,19760.18,1,,,,,,,4,4,4940.045,0.25,0.15701559020044542,0.4510022271714922,0.7065701559020044,Beth,Blue
523,eEGHzLyFqAAIQrgENEEXMilWUZJVfWtbiptaQLiB,85456.7,85456.7,85456.7,2025,2025,1,1.0,1,85456.7,1,,,,,,,0,0,inf,inf,0.8106904231625836,0.4510022271714922,0.10523385300668152,Ryan,Red
524,eEiqVukeBUomOAOPQfOCahHYTvfxCLOiCZyRZkGj,86752.42,86752.42,86752.42,2021,2021,6,6.0,6,86752.42,1,,,,,,,4,4,21688.105,0.25,0.8207126948775055,0.4510022271714922,0.7065701559020044,Beth,Blue
525,eEwyzFKAYDvsmqwPqmnFBtqiMzMgdREYAaYmTNsJ,69004.56,73890.17,71447.36499999999,2019,2022,9,9.5,10,142894.72999999998,2,,,,,,,6,3,23815.78833333333,0.3333333333333333,0.9799554565701559,0.9454342984409799,0.5662583518930958,Peter,Purple
526,eFDbkWffghRhoFZZPmgQOenmRbpWrbnYAiZgUuBJ,38817.02,38817.02,38817.02,2025,2025,1,1.0,1,38817.02,1,,,,,,,0,0,inf,inf,0.34855233853006684,0.4510022271714922,0.10523385300668152,Ryan,Red
527,eFIcJTcxeWGCjQOiIGLNMfANPisCoSPdyVIHhURU,40719.19,40719.19,40719.19,2022,2022,12,12.0,12,40719.19,1,,,,,,,3,3,13573.063333333334,0.3333333333333333,0.3685968819599109,0.4510022271714922,0.5662583518930958,Beth,Blue
528,eFrvJDdVJXzXjaLWfRjVqARgdWetYJaziGseHQPF,24789.39,24789.39,24789.39,2025,2025,3,3.0,3,24789.39,1,,,,,,,0,0,inf,inf,0.21046770601336304,0.4510022271714922,0.10523385300668152,Ryan,Red
529,eHFBJwVrlwDOwLhVbomqGaoNCcgtTwWQPfOAnvVk,11548.36,11548.36,11548.36,2025,2025,9,9.0,9,11548.36,1,,,,,,,0,0,inf,inf,0.09799554565701558,0.4510022271714922,0.10523385300668152,Ryan,Red
530,eHbgGOkAyYUjnFrtKUmHbHwJrQWvqZeEdJJeEGnT,57823.53,57823.53,57823.53,2023,2023,8,8.0,8,57823.53,1,,,,1.0,57823.53,57823.53,2,2,28911.765,0.5,0.5356347438752784,0.4510022271714922,0.41648106904231624,Ryan,Red
531,eOXupucSJhILRmJilnnNoLEVvzUeLTCtDnyolYyO,66688.74,66688.74,66688.74,2019,2019,3,3.0,3,66688.74,1,,,,,,,6,6,11114.79,0.16666666666666666,0.6202672605790646,0.4510022271714922,0.9548997772828508,Beth,Blue
532,eQmoUXKoYTaWVJPIdMLCozBsVfNzWyNBEEABjbWf,68772.55,68772.55,68772.55,2023,2023,4,4.0,4,68772.55,1,,,,1.0,68772.55,68772.55,2,2,34386.275,0.5,0.6425389755011136,0.4510022271714922,0.41648106904231624,Ryan,Red
533,eRGHxpbGdHKAPeavzTQCHIDTamLetvfoRinDnuNv,40685.7,40685.7,40685.7,2020,2020,4,4.0,4,40685.7,1,,,,,,,5,5,8137.139999999999,0.2,0.3674832962138085,0.4510022271714922,0.839086859688196,Beth,Blue
534,eVQxNZJIFxrSZNVavZlkFYhjkelJjiBSVAvRWjLi,22383.32,22383.32,22383.32,2021,2021,1,1.0,1,22383.32,1,,,,,,,4,4,5595.83,0.25,0.18485523385300667,0.4510022271714922,0.7065701559020044,Beth,Blue
535,eWdumGzzAGLSYLXhIuJWRKJycAZRpJknmdyFrbmo,42874.75,42874.75,42874.75,2020,2020,5,5.0,5,42874.75,1,,,,,,,5,5,8574.95,0.2,0.388641425389755,0.4510022271714922,0.839086859688196,Beth,Blue
536,eYZOnbXYWqnajIwXPVRBrYNKSYhmsfFWtKWmdkgu,59935.93,59935.93,59935.93,2021,2021,8,8.0,8,59935.93,1,,,,,,,4,4,14983.9825,0.25,0.5512249443207127,0.4510022271714922,0.7065701559020044,Beth,Blue
537,eaHFmqrrheNPkwHwIYzjOlHiwotrUaZCFGvXjRhz,81476.52,81476.52,81476.52,2023,2023,2,2.0,2,81476.52,1,,,,1.0,81476.52,81476.52,2,2,40738.26,0.5,0.77728285077951,0.4510022271714922,0.41648106904231624,Ryan,Red
538,eccrlXqxYPugEjWITyDEKzrwcdhMntTGAVhYWbPk,94735.9,94735.9,94735.9,2021,2021,10,10.0,10,94735.9,1,,,,,,,4,4,23683.975,0.25,0.888641425389755,0.4510022271714922,0.7065701559020044,Beth,Blue
539,edoxcqZqwBrUzZVqRBeTsmNzUTGMISyYeBlwJjyY,72471.28,72471.28,72471.28,2025,2025,12,12.0,12,72471.28,1,,,,,,,0,0,inf,inf,0.678173719376392,0.4510022271714922,0.10523385300668152,Ryan,Red
540,ehXrLcvdZebiqDVpvRZGnnCmbQOWeySfFGAovDoI,72427.22,72427.22,72427.22,2023,2023,9,9.0,9,72427.22,1,,,,1.0,72427.22,72427.22,2,2,36213.61,0.5,0.6770601336302895,0.4510022271714922,0.41648106904231624,Ryan,Red
541,eizTkeCEwZPFhWLbGaHdUBdJbXOEIvscKyVpVBDh,90729.11,90729.11,90729.11,2019,2019,10,10.0,10,90729.11,1,,,,,,,6,6,15121.518333333333,0.16666666666666666,0.8496659242761693,0.4510022271714922,0.9548997772828508,Beth,Blue
542,ekLHMrfeAJFlJdfKiclkNIrNEmnTfufuIhdxgTCC,42019.42,42019.42,42019.42,2021,2021,12,12.0,12,42019.42,1,,,,,,,4,4,10504.855,0.25,0.37973273942093544,0.4510022271714922,0.7065701559020044,Beth,Blue
543,epjYneptHpaDEUOYESYGxkjZCtDpOegIQxNRjBJR,73185.13,73185.13,73185.13,2023,2023,3,3.0,3,73185.13,1,,,,1.0,73185.13,73185.13,2,2,36592.565,0.5,0.6848552338530067,0.4510022271714922,0.41648106904231624,Ryan,Red
544,euRmFEamFSdcJJvFbOeugERyxfJfQVYKkyFuFrfI,78692.95,78692.95,78692.95,2023,2023,5,5.0,5,78692.95,1,,,,1.0,78692.95,78692.95,2,2,39346.475,0.5,0.7483296213808464,0.4510022271714922,0.41648106904231624,Ryan,Red
545,ewEoyvSpbpoIpFpTCtcgNDtlEImZeGAizcHgLqwN,19394.01,49928.55,34661.28,2021,2025,5,7.0,9,69322.56,2,,,,,,,4,0,17330.64,0.5,0.6469933184855234,0.9454342984409799,0.10523385300668152,Gary,Gold
546,fEWVSdvMDIYJEEaOPUZVaHvRXCqbQLlpYhqshQCA,61088.32,61088.32,61088.32,2019,2019,12,12.0,12,61088.32,1,,,,,,,6,6,10181.386666666667,0.16666666666666666,0.566815144766147,0.4510022271714922,0.9548997772828508,Beth,Blue
547,fEnVgjzXbiLXvcllHqrYSaJKZGsQKdnynoFANhmw,57459.83,57459.83,57459.83,2020,2020,7,7.0,7,57459.83,1,,,,,,,5,5,11491.966,0.2,0.5311804008908686,0.4510022271714922,0.839086859688196,Beth,Blue
548,fEovSTOdJpfbpBYnZipvQMBxCaADFkRqffVMqKKW,91898.74,91898.74,91898.74,2021,2021,12,12.0,12,91898.74,1,,,,,,,4,4,22974.685,0.25,0.8596881959910914,0.4510022271714922,0.7065701559020044,Beth,Blue
549,fNYXGoPJslpXaVCUZTllpillCKYUdclhtrhfCcnw,24804.31,24804.31,24804.31,2024,2024,3,3.0,3,24804.31,1,1.0,24804.31,24804.31,,,,1,1,24804.31,1.0,0.21158129175946547,0.4510022271714922,0.26447661469933187,Ryan,Red
550,fTnpwaruaXtsowWFAaLYMRmRpOKGnZXQyHIpUAni,47856.49,62254.53,55055.509999999995,2021,2022,9,10.5,12,110111.01999999999,2,,,,,,,4,3,27527.754999999997,0.5,0.9621380846325167,0.9454342984409799,0.5662583518930958,Peter,Purple
551,fUyMNNOSgDgIQUrdHoKULSQaHinXcLbfwxJgrhHK,85912.65,85912.65,85912.65,2019,2019,7,7.0,7,85912.65,1,,,,,,,6,6,14318.775,0.16666666666666666,0.8129175946547884,0.4510022271714922,0.9548997772828508,Beth,Blue
552,fXFcxJCdbYgQyyamKtIyyDyuhjpbkmnQSwjUCfsc,21654.11,21654.11,21654.11,2020,2020,3,3.0,3,21654.11,1,,,,,,,5,5,4330.822,0.2,0.17817371937639198,0.4510022271714922,0.839086859688196,Beth,Blue
